protein,fiber_type,resistance,terbutaline
CALCOCO2,I,-0.659267085198111,-0.05049571308983124
CALCOCO2,II,NA,1.2587271907029542
CALD1,I,-0.09514732712893828,-0.06335732910213142
CALD1,II,0.42359104314139207,-0.030117718802175435
CALM1,I,0.278001202367736,0.2368122704229321
CALM1,II,-0.11995310800792947,0.22790227825156575
CALML5,I,0.11293598109477035,-0.5488471510585171
CALML5,II,-0.9263331484708404,0.26784878261710054
CALR,I,0.42926825679814967,0.1509142396900465
CALR,II,0.09959079135038618,0.028819008333013763
CALU,I,0.029587483798256185,0.13783321245249455
CALU,II,0.31670383286817194,0.007672631435510002
CAMK2A,I,0.11429847164733475,-0.06892680755065772
CAMK2A,II,0.12120451296287768,-0.1604882323779453
CAMK2B,I,-0.017626679673431362,0.08910431924027626
CAMK2B,II,0.1257946424578884,-0.02666267886046884
CAMK2D,I,0.16274888273584714,0.331390121380735
CAMK2D,II,0.480433814510268,0.20469776455229768
CAMK2G,I,-0.28403721623271416,-0.2076460037007076
CAMK2G,II,-0.24254845996285712,-0.16464833372446375
CAND1,I,0.25270936036643626,0.027229386665348798
CAND1,II,0.17636951781119925,0.16425724544832723
CAND2,I,-0.14636660703982735,0.14155982676412593
CAND2,II,0.16587240038654238,0.10983814565176668
CANX,I,0.3129256896207591,0.12125559025257374
CANX,II,0.12403368510835833,0.20866817706586302
CAP1,I,0.6709239917317823,0.16132974413446577
CAP1,II,0.25428080548736687,0.5888403696896182
CAP2,I,-0.1706759712858005,0.2301110390122239
CAP2,II,-0.03333036544370005,0.09062500619303204
CAPN1,I,-0.06673814084774955,0.08131609589342198
CAPN1,II,0.013173381937764628,0.03082532071257556
CAPN2,I,0.15886418129547156,0.1862144505899926
CAPN2,II,0.25806104501283134,0.07540275174285653
CAPN3,I,-0.13293445128427653,-0.10455856268952587
CAPN3,II,-0.047936495851083505,-0.1878668962874165
CAPNS1,I,-0.07213229180746694,0.15006464290500296
CAPNS1,II,0.025734122034711593,-0.05466039224849162
CAPRIN1,I,0.1986544109713808,0.18543435132330857
CAPRIN1,II,0.10467018576683307,0.05015712589729363
CAPZA1,I,0.5440733870594209,0.00910239876720262
CAPZA1,II,0.08645533627214112,0.21093023027218916
CAPZA2,I,-0.07646265801140473,-0.043759030606465125
CAPZA2,II,-0.08227302390503155,-0.013073963404996855
CAPZB,I,-0.057134354317227576,0.1059338496940956
CAPZB,II,-0.0912366375775826,-0.0053808265857873865
CARHSP1,I,0.0997729996409044,0.02761596228223695
CARHSP1,II,-0.2840653985671526,0.2779590336780221
CARKD,I,-0.37704421730952603,0.24312370124537638
CARKD,II,0.06415132518688282,-0.10606696879307383
CARM1,I,-0.18226620913177857,0.15426017703597017
CARM1,II,0.3169946706257438,0.2684739780622188
CARNS1,I,-0.2672210934892491,0.26535663379569063
CARNS1,II,0.9882810102787194,0.11064864478401715
CARS,I,0.07975946041698505,0.0332731822532657
CARS,II,0.07802763065671188,0.13058562427130602
CASP14,I,0.5701452997667532,0.2110551566072882
CASP14,II,-0.6679969473600484,-0.33504706284502256
CASQ1,I,-0.24447700206451575,0.050709494291031484
CASQ1,II,-0.13542139365914307,-0.03257295875323744
CASQ2,I,-0.19341895339602694,-0.0781831758849955
CASQ2,II,0.5609148243907578,-0.0754899441966872
CAST,I,0.4219157927971633,0.07814097953878046
CAST,II,0.2918890488676138,0.20099498352560374
CAT,I,-0.11732092672424292,-0.05677598291495642
CAT,II,0.01571348576300391,0.04719904587670568
CAV1,I,-0.05946662340978597,-0.06552055115798165
CAV1,II,0.10889838997075985,0.017641177128695062
CAV2,I,0.10567252987418334,-0.23636880023933893
CAV2,II,0.12158348742054326,0.307070593431552
CBR1,I,0.44365093988944054,0.05109857792745309
CBR1,II,0.2825380174892427,0.1262470225565188
CBR4,I,-0.17950699080032098,0.007777775105598568
CBR4,II,0.33854361415788703,0.010330961691811691
CBX3,I,1.1135458393793787,-0.5258175472578186
CBX3,II,0.1161105228699848,0.12493375146316692
CCAR2,I,0.1922473081465196,0.09823813386692508
CCAR2,II,0.20927017238841517,0.17833133854707026
CCBL1,I,-0.39963657799883784,-0.1714889275978743
CCBL1,II,-0.33050107200550105,-0.014213107039078299
CCBL2,I,-0.3103628209702811,-0.023457573469798054
CCBL2,II,-0.2665761920034173,0.1109880802594316
CCDC124,I,0.11342591560735767,0.029044420627369023
CCDC124,II,-0.09149573913734521,0.203590036745639
CCDC28B,I,0.2107965672009172,0.08577134744789724
CCDC28B,II,0.1714034130040929,-0.048256505450344184
CCDC43,I,0.013027773420159447,0.8050237938834736
CCDC43,II,-0.1534479515113507,-0.14452355273660236
CCDC58,I,-0.4973470376178045,-0.16878608517511942
CCDC58,II,-0.027379790990727182,-0.2410366100313491
CCS,I,0.05131651864916594,-0.005014864518545919
CCS,II,-0.08919760274648425,0.09552183354365114
CCT2,I,0.25597777393510335,0.18809059189580452
CCT2,II,0.34682062954608006,0.13730533080788362
CCT3,I,0.23557468387101643,0.10133229469866109
CCT3,II,0.384524137484922,0.0917870241792107
CCT4,I,0.22691517318141155,0.08166557778363649
CCT4,II,0.27306286151859305,0.1300040198535052
CCT5,I,0.3373044103667627,0.13952520092267756
CCT5,II,0.39410094750536295,0.06965143244160228
CCT6A,I,0.19247237360562433,0.2801245822548078
CCT6A,II,0.2901942116661085,0.11145756698502973
CCT7,I,0.1994483268126704,0.10301613003933159
CCT7,II,0.39511170367911475,0.06781902656268546
CCT8,I,0.24231571533415824,0.14763375501386433
CCT8,II,0.37706265145529505,0.06153595545293481
CD2AP,I,0.305140483826069,0.12687500749001673
CD2AP,II,0.24647604911547585,0.37553646540838387
CD34,I,-0.13273706526235962,-0.47598293426964783
CD34,II,0.32530148262590153,-0.5142404052100706
CD36,I,0.05158102151301515,0.040119339312911576
CD36,II,0.28454854198983526,-0.08342777424708488
CD38,I,NA,0.15766099458661387
CD38,II,-0.16623517614711325,-0.2646928955654261
CD44,I,1.0194404177197882,0.4316358898247516
CD44,II,0.17370001163901727,0.11760607128101548
CD59,I,-0.019130346179049646,0.18980929031526578
CD59,II,0.08563267506683792,-0.011032227426003812
CD9,I,0.5026325059741052,0.07668398990847532
CD9,II,-0.03742525891608417,0.2550356394358865
CD93,I,0.24980110862097252,0.2433346568980812
CD93,II,0.49279297360339536,0.2580206005241506
CD99L2,I,-0.15623397092891242,0.09142725065610226
CD99L2,II,0.03735040874849238,0.029727511858798294
CDC37,I,0.10711201744567792,-0.09291251799413384
CDC37,II,0.12153802524704904,0.0036378094299339323
CDC42,I,0.23520038816453795,-0.06535474627933652
CDC42,II,0.011886686175406558,0.21297811380854403
CDH13,I,-0.07519047786423906,0.06944552778272349
CDH13,II,0.07074481237742702,-0.07879302950898441
CDK5RAP3,I,0.19226164432713105,-0.267247833260274
CDK5RAP3,II,-0.14387649528334237,0.062182610957939394
CDNF,I,-0.028009319711458654,0.15676133321829894
CDNF,II,0.0033392373340208614,-0.06465913729831445
CDSN,I,0.5013753943012574,-0.3899353306831598
CDSN,II,-0.6999512385768232,0.3083306126015691
CDV3,I,-0.14978964225861344,0.05331222622168606
CDV3,II,0.042715776371874625,0.21652575789990816
CECR5,I,0.0012580831614807306,-0.14430724843404016
CECR5,II,0.22285017637914933,-0.5226944398712012
CENPV,I,-0.3901590176179011,0.09613577142455831
CENPV,II,0.41005568984318286,0.05212318308783429
CES2,I,0.2258931501185771,0.36654153283983415
CES2,II,0.5369540331602433,0.33902911243908845
CFB,I,0.11052160094221922,-0.01733144700729192
CFB,II,0.2857866811295815,0.22348425671540895
CFH,I,0.2535882255052382,0.07433666989081832
CFH,II,0.4972358538024504,0.2863245352594405
CFL1,I,0.5634567297867888,0.12803275005642512
CFL1,II,-0.0408462426640015,0.1577676492318448
CFL2,I,0.01452867810300061,-0.18594696657060356
CFL2,II,9.339996903201531e-4,-0.20017088515560091
CHCHD10,I,-0.3092522340309829,0.42169497516282917
CHCHD10,II,-0.23478671012557228,-0.25718253111608336
CHCHD2,I,-0.19733438713492188,0.02380955358513531
CHCHD2,II,0.317163462309352,-0.1434756832308858
CHCHD3,I,-0.2370469133174569,-0.07746871121825112
CHCHD3,II,-0.09837434915942711,-0.19942791385492922
CHID1,I,-0.045676321869176154,0.06971280998442121
CHID1,II,0.2679283006714399,0.012833614113878363
CHMP2A,I,0.12470230654764218,-0.19271279108920078
CHMP2A,II,-0.23516685525690928,0.22665191239188673
CHMP4B,I,0.3110604705638466,0.03674235647849527
CHMP4B,II,0.3524722330023844,0.1580920023453043
CHORDC1,I,0.09889309170878846,0.09927255834903942
CHORDC1,II,0.3322084170847166,0.016860611562651104
CHP1,I,0.1691261821957184,0.04766204692151188
CHP1,II,-0.06175571832514404,-0.005738780366238316
CIAPIN1,I,0.0061942283331423,0.2336014383373481
CIAPIN1,II,-0.07783469281283573,NA
CIRBP,I,-0.2768360388265843,-0.14654085915464257
CIRBP,II,-0.06357782277417079,-0.11614595271481971
CISD1,I,-0.13310525806301193,-0.2845270444662366
CISD1,II,0.05048120125711253,-0.3231505127097625
CKAP4,I,0.7760121377822458,-0.15347114343979718
CKAP4,II,-0.2998781131493133,0.3784025029760796
CKAP5,I,0.23026733712892192,0.0991154734683462
CKAP5,II,-0.5834170075460949,0.3819649395434325
CKB,I,-0.3301572795143731,-0.1924957578317104
CKB,II,0.09652478699199785,-0.15173734648382645
CKM,I,-0.2718328154592743,-0.09087676169265098
CKM,II,-0.15959738565195147,-0.1853441069072194
CKMT2,I,-0.30366086226868205,-0.10424979535008944
CKMT2,II,-0.11654682017642726,-0.27137624112451125
CLASP1,I,-0.18864463502035836,0.09140901523693169
CLASP1,II,-0.46286169340973604,-0.054655184895815445
CLASP2,I,-0.1460993229363383,-0.04335087387571089
CLASP2,II,-0.15162522915129073,0.13743458983525114
CLEC3B,I,0.23925288717675258,0.09317211610733828
CLEC3B,II,0.15084609853912045,0.1262039633312142
CLIC1,I,1.004292727689874,0.0739552417859252
CLIC1,II,0.3887918349062347,0.5426500234893906
CLIC5,I,0.01232646445347539,-0.0937393555993744
CLIC5,II,-0.10645953065049385,-0.13339743423183004
CLINT1,I,0.19279647049231435,0.07742616328447322
CLINT1,II,-0.03141798943153473,0.02380529895468945
CLIP1,I,0.18707136385982384,0.15853878863655935
CLIP1,II,0.30327780636345625,0.2521898668049099
CLNS1A,I,-0.0082720602873833,0.0646038981616152
CLNS1A,II,0.06816438150899214,-0.2398753329725418
CLPB,I,-0.047707924182832935,0.05227710032646549
CLPB,II,0.027022010879639735,-0.08234812285382098
CLTB,I,0.5052236406152151,0.1452661635104063
CLTB,II,0.09431509175449815,0.224419633322228
CLTC,I,0.4550531411300988,0.165629967052299
CLTC,II,0.40603937990155425,0.31668789794547364
CLU,I,0.44154367391910626,-0.1554051067901252
CLU,II,0.18963951512509447,0.03685427067079535
CLUH,I,-0.25965491440770017,0.11802064173788729
CLUH,II,0.0835743318734965,-0.16716371307504813
CLYBL,I,-0.6407918420372765,-0.05879656083456924
CLYBL,II,-0.10557098272813167,-0.17700497560981
CMA1,I,0.03593836166978992,0.09218289108835863
CMA1,II,0.049244064681455715,0.004235820373506893
CMBL,I,-0.2921709436131178,0.03159451862467222
CMBL,II,-0.2551113084768919,-0.11096861337168858
CMC1,I,-0.15408649104696945,0.024402578937780434
CMC1,II,-0.058602403651374146,-0.3355791232436915
CMC2,I,0.06152769264734884,-0.08465621356392335
CMC2,II,0.10896944172333511,-0.2922640401527582
CMPK1,I,0.3037695712809888,0.06802523773081202
CMPK1,II,0.003448853948359476,0.03420047070036425
CMYA5,I,-0.1823872611983364,-0.20164752385442597
CMYA5,II,-0.20857593837952315,-0.18629025503793084
CNBP,I,0.2604746860200728,0.022081254796573514
CNBP,II,-0.08444267507567815,-0.3641401002958699
CNDP2,I,0.24038870273885365,0.15001871694922217
CNDP2,II,0.31756459416123395,0.21201936550818745
CNN3,I,0.23411501465123052,0.012556978553977553
CNN3,II,0.5528543514219854,0.04322029702668626
CNP,I,-0.006890916476641655,-0.20205118487115775
CNP,II,-0.18923823014788277,0.03472667037420507
CNPY2,I,0.09039407735259382,0.2248808051018112
CNPY2,II,0.10310452423779526,0.12265633338766586
COA1,I,-0.2857615644486238,-0.42219383128200266
COA1,II,-0.19548127598126955,-0.3126812379068269
COA3,I,-0.2894970608749366,0.016733375521573005
COA3,II,0.12838220444363513,-0.010794635480424919
COA5,I,-0.29938872483788703,0.0177830182032316
COA5,II,-0.11439552886814093,-0.43911728885154844
COA6,I,-0.21946465706603974,-0.11374806870218593
COA6,II,-0.04939873020299368,-0.19704437182590903
COA7,I,-0.3120326056051618,0.12927060446609276
COA7,II,-0.12765331874135954,-0.060245193484847505
COASY,I,-0.06280448190025188,-0.01082875045117545
COASY,II,-0.18828752466259302,-0.05590649359854035
COBL,I,NA,0.243966655469686
COBL,II,-0.03127350855783142,-0.7232664720356512
COL15A1,I,-0.03627605219294087,0.1508383781578898
COL15A1,II,0.124564217747825,0.03129620718669127
COL18A1,I,0.1585982150044951,0.11272039326507381
COL18A1,II,0.32429761740496305,-0.03233767943066912
COL1A1,I,0.05654583662401994,0.27499485042589356
COL1A1,II,0.016133966538319333,0.018098829238016912
COL1A2,I,0.1417617969498366,-0.3079565330645182
COL1A2,II,NA,-1.8073366842225316
COL4A1,I,-0.18456728707420794,-0.029520073216518155
COL4A1,II,-0.2335885176870367,-0.3669869245981473
COL4A2,I,0.004605585311072501,-0.15565185707731835
COL4A2,II,-0.48044090188146193,-0.07634620056853485
COL6A1,I,0.15959939436429924,0.2064194550513087
COL6A1,II,0.05607289119746084,0.02381321785425013
COL6A2,I,0.24542560795920412,0.14668982627952332
COL6A2,II,-0.02628229361483614,0.08701533048928607
COL6A3,I,0.10398168752262903,0.2427172327584501
COL6A3,II,0.060403167332466534,0.10335574947679242
COMMD3,I,0.7267974827550218,0.11499273150332237
COMMD3,II,0.3860192934056763,0.4360998068691326
COMT,I,0.44513128831474724,0.10919225575476837
COMT,II,0.03996573955442728,-0.11343250273966277
COPA,I,0.12686721856935682,-0.06079686664640556
COPA,II,0.310255133325541,0.41441765559818156
COPB1,I,NA,-1.4406116126966353
COPB1,II,0.2045359473722773,0.04613340981797034
COPB2,I,0.45862541127637513,0.019508042877396423
COPB2,II,-0.07902068487263243,0.17269406797092018
COPG1,I,0.6404390131323385,0.1510927354453824
COPG1,II,0.531189538024069,0.03229853952810894
COPS2,I,0.034072792095185225,-0.029668461311132432
COPS2,II,0.1364936431044157,-0.05992107610559675
COPS3,I,-0.05943647058752661,-0.0050728297590586415
COPS3,II,0.16747709874871108,-0.03930605834259578
COPS4,I,0.0038783928670196944,0.08917234824771292
COPS4,II,0.11520401438650696,-0.01725606037153164
COPS5,I,-0.026651233091027952,0.07345671431559503
COPS5,II,0.11637115355666738,-0.01653210065037773
COPS6,I,-0.022408430681670817,0.014032320217050408
COPS6,II,0.3294960183654325,0.02893288963240555
COPS7A,I,-0.3533557821523455,0.11444213961089335
COPS7A,II,0.20320191196086435,0.08600278481914907
COPS8,I,-0.08847450970641825,0.0584323260885488
COPS8,II,-0.10098978775125844,0.11122002925025469
COPZ1,I,0.40263660523345274,0.09604418416959308
COPZ1,II,-0.10988916989276092,0.278396710822713
COQ10A,I,-0.4412359420144118,-0.08631618727991731
COQ10A,II,-0.33766777314292207,-0.35361502328816075
COQ3,I,-0.3611999871275963,-0.10769866695363148
COQ3,II,-0.16359958498164828,-0.22034301830728267
COQ5,I,-0.03154136006695093,-0.058337053160396835
COQ5,II,-0.04710199221187672,-0.27707933882080055
COQ6,I,-0.3126652270136821,0.031676272866887206
COQ6,II,-0.1062632116298885,-0.31332043932664205
COQ7,I,-0.5114507925389614,0.08814444485944548
COQ7,II,-0.07096998107217001,-0.23667564584312162
COQ9,I,-0.41579812102216146,-0.1741601233080609
COQ9,II,-0.1682076845086642,-0.23552317612691542
CORO1C,I,1.138872857027326,0.3262424152363691
CORO1C,II,0.7570379879642659,0.48021307169874294
CORO6,I,0.07183782333578748,0.08772785224767542
CORO6,II,0.40526807993747216,-0.0387324705508482
COX17,I,-0.24214463198720257,-0.21476383126312576
COX17,II,0.11695750235496849,0.05108883402420498
COX20,I,-0.13454524897252895,0.044290408197635585
COX20,II,0.21776080227329153,-0.11070964755583468
COX4I1,I,-0.33131910654837987,-0.1070510116169874
COX4I1,II,-0.16904603588833034,-0.21368639714548188
COX5A,I,-0.497342179811766,-0.19970400288664628
COX5A,II,-0.1507005938152357,-0.1982752698094954
COX5B,I,-0.3070124032869056,-0.18788418678086644
COX5B,II,-0.09189042482952603,-0.30614870942840283
COX6A2,I,0.17390256679643792,-0.15575515422622552
COX6A2,II,-0.03217100427268882,0.013592337168960059
COX6B1,I,-0.25127549975877933,-0.17153498729272207
COX6B1,II,-0.1001649561217115,-0.316261680971149
COX6C,I,-0.35069757506594584,-0.1819123618345072
COX6C,II,-0.08409520144099214,-0.10307532938573383
COX7A1,I,-0.48434581103307395,0.03404131909070894
COX7A1,II,-0.14603127853956233,-0.08358596025987157
COX7A2,I,-0.4556407011726447,0.10154277391077147
COX7A2,II,0.16658825855665116,0.02810913105439239
COX7A2L,I,-0.2970019433518513,-0.19287515125941024
COX7A2L,II,-0.0032804454835297925,-0.2592912901136941
COX7C,I,-0.3472832392251947,-0.20228681727026776
COX7C,II,0.014242815568616285,-0.40233732821392065
CP,I,0.3205655458209308,0.07270231448370759
CP,II,0.3465261841022873,0.09224995419790775
CPA3,I,0.2340621828726004,0.0666844580685141
CPA3,II,0.2325197917047408,0.06924633442385578
CPNE3,I,0.38175584685734976,-0.011785761446186637
CPNE3,II,0.2117366483253258,0.12372314773227104
CPPED1,I,-0.059429967967543566,0.06973484764468442
CPPED1,II,0.005379815442712932,0.116923864248703
CPT1B,I,-0.22433810474921728,-0.41375411186452793
CPT1B,II,-0.05974752041891218,-0.20504355941830457
CPT2,I,-0.33987528830472485,-0.09333603611077557
CPT2,II,-0.021893725232826178,-0.19627090317694837
CRADD,I,-0.6214650327760916,3.8912899901966114e-4
CRADD,II,-0.13342791020898837,-0.15675561095899068
CRAT,I,-0.34362664713685326,-0.15681307851677262
CRAT,II,-0.07466800881124791,-0.29607256692529377
CREG1,I,1.6036175358534317,-0.06515457495541198
CREG1,II,0.5090756118865869,-0.6352956712337825
CRIP2,I,-0.11992475983943837,0.18262673572002483
CRIP2,II,0.1593105093328983,-0.10419136400020337
CRK,I,0.21235810954538525,0.05971752452484935
CRK,II,0.16920478468850014,0.2436966444667372
CRKL,I,-0.28727881362651914,0.2250977898880359
CRKL,II,-0.21943059338439963,0.039706152639013816
CRYAB,I,0.1117888252307111,-0.16011460713033487
CRYAB,II,0.5006688437592666,-0.14881769242833176
CRYL1,I,-0.49262370423699187,0.3287908424607626
CRYL1,II,0.18178551215528538,-0.09879429844348812
CRYZ,I,-0.1651751757124073,-0.09911395833018191
CRYZ,II,-0.06777086328802984,-0.18407252256958376
CS,I,-0.3339552373303921,-0.10021138000088434
CS,II,-0.12108618275762018,-0.32004569653756904
CSDE1,I,0.07617791189053591,-0.004990551680989368
CSDE1,II,0.12334283383954059,0.005031421990044471
CSE1L,I,0.07133823508292407,-0.006544967664929402
CSE1L,II,0.25563458948055806,-0.06580209644187818
CSNK2A1,I,-0.0787321811781244,0.08833684202338159
CSNK2A1,II,-0.043969088256567535,0.09989023527557721
CSNK2B,I,0.46074437351386316,0.06738860842412737
CSNK2B,II,-0.014479466853534628,0.1566972932153655
CSRP1,I,0.24434086254665363,-0.21418668970266247
CSRP1,II,0.2689287587536635,-0.1881496449532416
CSRP3,I,0.37957280617218153,-0.03311884230158258
CSRP3,II,0.8998007530744947,0.07097712407003016
CST3,I,1.4287244860340391,0.4538682235352474
CST3,II,0.1000388483243914,0.15779733636446103
CSTA,I,-0.030860040667805424,-0.27218886438435785
CSTA,II,-0.47664562655908727,0.13559658531052424
CSTB,I,0.30599599219081697,0.06416470007443359
CSTB,II,-0.11818411634459136,0.033463579434814004
CTBP1,I,0.1213214657331209,-0.015105658193597823
CTBP1,II,0.021504363498383583,0.03479056707786595
CTNNB1,I,0.3531396421062882,-0.2654192775517084
CTNNB1,II,-0.3323847445335737,0.09206026629719737
CTSA,I,0.780993085553144,-0.0010459081499571774
CTSA,II,-0.5051669456047656,0.2750062289803935
CTSB,I,0.5120399911961376,0.08313092201176243
CTSB,II,-0.06787594943529096,-0.006592886994421547
CTSC,I,0.8840831311713307,-0.19684974518705994
CTSC,II,-0.5757995421711678,-0.009714423238154524
CTSD,I,0.5267160232358901,0.10697690209740525
CTSD,II,-0.38638485231138286,0.20740497145123907
CTSG,I,1.820719524237015,0.4267998393606331
CTSG,II,0.2329005543254261,0.48993638096420405
CTSZ,I,0.2833177431158698,0.14678399732884997
CTSZ,II,0.3101103138467097,0.04289387454845715
